latitude,longitude,datetime,tempmax,tempmin,temp,humidity,windspeed,cloudcover,solarenergy,condition
2.910528148,101.6850798,12/09/2015,90.1,77.5,83.3,76.6,10.3,91.3,15.6,Overcast
3.103407114,101.7507182,12/09/2015,91.1,78,84.2,76.6,10.3,95,15.6,Overcast
3.167681747,101.7829876,12/09/2015,91.1,78.1,84.2,76.6,10.3,95.1,15.6,Overcast
3.119247795,101.7343064,12/09/2015,91.2,78.1,84.2,76.6,10.3,95.5,15.6,Overcast
3.106518802,101.7769152,12/09/2015,91,78,84.1,76.6,10.3,94.6,15.6,Overcast
3.178167731,101.7677934,12/09/2015,91.2,78.1,84.2,76.6,10.3,95.4,15.6,Overcast
3.092475461,101.7484623,12/09/2015,91.1,78,84.1,76.6,10.3,94.9,15.6,Overcast
3.112336946,101.709751,12/09/2015,91.3,78.1,84.3,76.6,10.3,95.9,15.6,Overcast
3.173422155,101.7178909,14/01/2016,92.4,77.3,82.2,80.7,9.8,89,19.9,"Rain, Partially cloudy"
3.142041206,101.7457498,17/01/2016,88.5,77,81.7,84.3,10.3,89.3,18.3,"Rain, Partially cloudy"
3.109908337,101.7427528,2/03/2016,95,77.4,84.9,70,8.2,88.9,26.2,"Rain, Partially cloudy"
3.091975901,101.699156,2/06/2016,94.1,78.5,84.2,78.2,7.7,89,17.6,Partially cloudy
3.184453356,101.7359613,2/06/2016,94.1,78.5,84.2,78.2,7.7,89,17.6,Partially cloudy
3.187481677,101.7431112,12/10/2015,89.7,76.7,80.5,84.1,9.7,89.8,20.5,"Rain, Partially cloudy"
3.134251505,101.7253607,22/02/2016,94.1,75.2,83.2,70.5,8.1,89.3,27.6,Partially cloudy
3.095202159,101.7265815,22/12/2015,90.9,75.6,82.8,79.1,12,89,14.9,Partially cloudy
3.154072584,101.7667151,1/06/2016,92.6,79.9,84.3,78.4,9.2,89,18.8,"Rain, Partially cloudy"
3.146512948,101.7663138,26/02/2016,94.2,76.9,84.4,60.5,9.1,88.3,25.9,Partially cloudy
3.103702538,101.7508114,2/09/2016,89.6,74.8,81.7,81.9,6.9,89.9,15.7,"Rain, Partially cloudy"
3.184708302,101.7184559,27/02/2016,93.2,75.5,83.9,68.5,9,88.9,24,Partially cloudy
3.111516148,101.7654437,27/02/2016,93.2,75.7,83.9,68.5,8.9,88.8,24,Partially cloudy
3.176824387,101.7211209,13/12/2015,85.7,74.9,77.9,91.2,6.9,91.4,8.2,"Rain, Overcast"
3.123127585,101.75511,28/01/2016,93.2,76.7,82.9,79.1,13.9,89.7,20.2,"Rain, Partially cloudy"
3.130599735,101.7544228,2/04/2016,96,78.6,86.3,70.7,8.1,88.9,26.5,"Rain, Partially cloudy"
3.141551533,101.7676775,1/09/2016,88.8,75.4,79.4,88.8,8.4,90.6,15.9,"Rain, Overcast"
3.180605266,101.7756651,26/02/2016,94.2,76.9,84.4,60.4,9.1,88.3,25.9,Partially cloudy
3.154413975,101.7534106,16/01/2016,90.3,77,81.3,86.1,7.6,89,12.9,"Rain, Partially cloudy"
3.136323286,101.7015956,27/02/2016,93.2,75.4,83.9,68.5,9,88.9,24,Partially cloudy
3.119507888,101.7047918,20/02/2016,89.2,77,81.4,82.4,7.9,89,22.7,"Rain, Partially cloudy"
3.134997688,101.7743947,1/07/2016,93.3,81.5,86.5,73.9,10,89,15,Partially cloudy
3.1527686,101.7589864,26/12/2015,92.8,77,83.9,73.2,7.5,89,21.2,"Rain, Partially cloudy"
3.107083838,101.7223527,16/02/2016,94.6,77.3,83.9,72.4,15.5,88.3,23.5,"Rain, Partially cloudy"
3.104303842,101.7737927,2/11/2016,91.7,77,83.2,75.4,10.2,89,17.8,Partially cloudy
3.117399384,101.7489589,12/10/2015,89.7,76.7,80.6,83.9,9.5,89.7,20.5,"Rain, Partially cloudy"
3.101844838,101.7101322,21/12/2015,90.5,75.2,82.2,77.2,11.9,89,11.8,Partially cloudy
3.12491718,101.7284114,19/02/2016,91.1,75.9,80.6,82.3,7.8,88.8,20.6,"Rain, Partially cloudy"
3.122823995,101.7523786,2/08/2016,93.8,79.8,85.1,74.1,7.9,89,17,Partially cloudy
3.121386482,101.7672421,18/02/2016,91.4,75.6,81.8,72.3,6.9,88.9,23.7,"Rain, Partially cloudy"
3.096205923,101.7279183,17/01/2016,88.6,77,81.7,84.3,10.3,89.3,18.3,"Rain, Partially cloudy"
3.160858665,101.7525557,2/03/2016,95,77.4,84.9,70,8.1,88.9,26.2,"Rain, Partially cloudy"
3.099429478,101.738077,21/02/2016,94.6,74.2,83.5,67,10.6,88.8,25.3,Partially cloudy
3.120630047,101.755119,27/02/2016,93.2,75.6,83.9,68.5,8.9,88.9,24,Partially cloudy
3.100586663,101.7585465,19/01/2016,90,78.3,81.3,83.8,12.6,89,18.5,"Rain, Partially cloudy"
3.1379086,101.7234986,30/12/2015,92.9,75.2,82.9,69.4,6.6,88.9,24.1,Partially cloudy
3.169603587,101.7157942,20/12/2015,89.3,75.1,80.4,82.4,9.8,89,14.5,"Rain, Partially cloudy"
3.10308636,101.7005098,20/12/2015,89.3,75.1,80.4,82.4,9.8,89,14.5,"Rain, Partially cloudy"
3.182327601,101.742762,15/12/2015,89.3,75.2,80.3,83.6,6.7,89.4,15.8,"Rain, Partially cloudy"
3.143818547,101.709315,1/09/2016,89.1,75.4,79.3,89.1,8.7,90.8,15.9,"Rain, Overcast"
3.098117533,101.7287152,1/02/2016,92.8,77.3,82.5,79.6,10.2,89,20.1,"Rain, Partially cloudy"
3.143764349,101.761231,2/04/2016,96,78.6,86.3,70.7,8.1,88.9,26.5,"Rain, Partially cloudy"
3.141868953,101.7728068,12/10/2015,89.7,76.7,80.6,83.8,9.5,89.7,20.5,"Rain, Partially cloudy"
3.12824848,101.7016376,27/01/2016,92.6,77,84.7,71.8,7.6,89,18.9,Partially cloudy
3.133697645,101.7066789,1/02/2016,92.9,77.2,82.5,80,10.6,89,20.1,"Rain, Partially cloudy"
3.122064194,101.7864119,1/01/2016,85.9,76.8,80.4,82.2,5.1,89.7,18,"Rain, Partially cloudy"
3.181886604,101.7200942,13/02/2016,92.7,78.5,83.9,76,10.3,89,15.8,Partially cloudy
3.128088681,101.737341,24/12/2015,89.3,78.8,82.4,81.9,8.7,89,11.4,"Rain, Partially cloudy"
3.171439094,101.7021132,1/05/2016,93,78.8,83.9,80.8,7.8,89,21.5,"Rain, Partially cloudy"
3.090389302,101.7095236,14/02/2016,93,77,82,79.3,13.1,89,17.9,"Rain, Partially cloudy"
3.156291447,101.735869,25/01/2016,94.7,79.1,86.3,61.4,12.6,88.7,14.2,Partially cloudy
3.180944663,101.7243107,29/12/2015,91.3,78.2,83.7,71,7.8,89,23.1,Partially cloudy
3.140749355,101.7617548,1/04/2016,95,78.8,85.9,71.2,7.8,88.9,26.5,Partially cloudy
3.147001952,101.7272109,12/01/2015,92.5,77.3,83.9,68.1,6.7,89,21.8,Partially cloudy
3.103120426,101.7470348,12/01/2015,92.3,77.4,83.8,68.1,7.4,89,21.8,Partially cloudy
3.101959709,101.7823506,1/06/2016,92.3,79.7,84.1,78.8,9.2,89,18.8,"Rain, Partially cloudy"
3.146408468,101.7146431,23/01/2016,92.8,75.6,81.1,81.6,10.7,89,13.7,"Rain, Partially cloudy"
3.166608393,101.7083215,12/06/2015,85.8,75,80.7,87,9.4,91,8.5,"Rain, Overcast"
3.172308146,101.739655,1/08/2016,91.6,78.1,84.3,74.1,11,89,16.4,"Rain, Partially cloudy"
3.100898647,101.7024457,18/12/2015,90.8,75.5,81.2,77.9,6.9,89,17.9,"Rain, Partially cloudy"
3.197087931,101.7234524,18/02/2016,91.4,75.5,81.9,72,6.9,88.9,23.7,"Rain, Partially cloudy"
3.19249152,101.7436009,12/05/2015,94.1,77,82.1,83.6,13.1,89.8,14.4,"Rain, Partially cloudy"
3.142287479,101.7072163,1/12/2016,86,76.7,79.9,88.8,10.6,89.4,11.5,"Rain, Partially cloudy"
3.192319104,101.7640675,28/01/2016,93.2,76.7,82.8,79.3,14.1,89.7,20.2,"Rain, Partially cloudy"
3.144043423,101.7098017,1/01/2016,85.9,76.8,80.5,81.7,5.5,89.8,18,"Rain, Partially cloudy"
3.105705743,101.7374298,12/02/2015,90,74.8,82.5,72.7,10,89,24.1,Partially cloudy
3.126557235,101.748588,2/04/2016,96,78.5,86.3,70.7,8.1,88.9,26.5,"Rain, Partially cloudy"
3.094604833,101.7027234,1/11/2016,89,76.7,81.5,77.5,8.1,89.4,13.4,"Rain, Partially cloudy"
3.143191319,101.7016742,27/01/2016,92.6,77,84.7,71.8,7.6,89,18.9,Partially cloudy
3.092728242,101.7324849,1/05/2016,92.9,78.8,83.9,80.5,7.5,89,21.5,"Rain, Partially cloudy"
3.092977133,101.7332935,12/12/2015,90.2,75,79.7,87.3,8.1,89.7,10,"Rain, Partially cloudy"
3.113089834,101.7157818,16/01/2016,90.4,77,81.3,86.1,7.7,89,12.9,"Rain, Partially cloudy"
3.131297993,101.7097704,21/02/2016,94.7,73.9,83.5,67.4,10.9,88.9,25.3,Partially cloudy
3.125146948,101.7376695,3/01/2016,90,77,82.1,81.3,8.7,89.4,18.2,"Rain, Partially cloudy"
3.17882996,101.781775,12/01/2015,92.3,77.4,83.8,68.1,7.3,89,21.8,Partially cloudy
3.120531364,101.725071,15/12/2015,89.3,75.2,80.3,83.6,6.7,89.4,15.8,"Rain, Partially cloudy"
3.149384241,101.7113214,23/01/2016,92.8,75.6,81.1,81.6,10.8,89,13.7,"Rain, Partially cloudy"
3.125155086,101.7038634,13/12/2015,85.7,74.9,77.9,91.1,6.9,91.4,8.2,"Rain, Overcast"
3.12843576,101.7092608,1/12/2016,86,76.7,79.9,88.9,10.6,89.4,11.5,"Rain, Partially cloudy"
3.148858394,101.7559802,23/02/2016,93.9,76.7,82.5,76.7,11.2,89.2,25.8,"Rain, Partially cloudy"
3.196385389,101.7164345,14/02/2016,93.1,77,82,79.2,13.6,89,17.9,"Rain, Partially cloudy"
3.109228883,101.7830694,2/07/2016,94,78.3,86.2,72.4,9.2,88.9,16.6,Partially cloudy
3.182700916,101.753718,12/07/2015,92.5,80.3,85.3,78,8.3,89,9.6,Partially cloudy
3.180104446,101.7177236,2/07/2016,94.5,78.5,86.5,72,9.2,88.9,16.6,Partially cloudy
3.18375007,101.7759733,17/01/2016,88.6,77,81.7,84.3,10.3,89.3,18.3,"Rain, Partially cloudy"
3.113800789,101.7441799,12/04/2015,92.4,76.6,81.2,80.8,12,90.8,15.5,"Rain, Overcast"
3.189979899,101.7593069,15/02/2016,93.3,76.7,82.2,79.9,11.4,88.9,21,"Rain, Partially cloudy"
3.1598893,101.748732,22/01/2016,92.9,75.3,81.2,80.7,9.4,89.3,15.5,"Rain, Partially cloudy"
3.116116276,101.785815,17/02/2016,93.2,77.5,84.1,59.6,8.4,88.2,26.3,Partially cloudy
3.136084437,101.726737,16/12/2015,87.7,75.5,79.4,83.8,7.9,89,9.2,"Rain, Partially cloudy"
3.167495522,101.7529784,21/12/2015,90.4,75.2,82.2,77.3,11.8,89,11.8,Partially cloudy
3.124320178,101.7260586,28/01/2016,93.2,76.7,82.8,79.4,14.1,89.7,20.2,"Rain, Partially cloudy"
3.110045201,101.7061017,24/12/2015,89.3,78.8,82.4,81.8,8.8,89,11.4,"Rain, Partially cloudy"
3.155999311,101.7439426,18/02/2016,91.4,75.5,81.9,72.1,6.9,88.9,23.7,"Rain, Partially cloudy"
3.11231849,101.7040324,14/12/2015,89.6,73.4,79.9,86,8.8,89.8,11.8,"Rain, Partially cloudy"
3.088185304,101.7645636,24/02/2016,93.2,76.8,82.8,77,8.2,89,22.7,"Rain, Partially cloudy"
3.107111243,101.7227682,18/01/2016,91.3,77,81.8,85.1,9.9,89,14.8,"Rain, Partially cloudy"
3.087650123,101.7124928,19/01/2016,90.3,78.4,81.4,83.6,12.9,89,18.5,"Rain, Partially cloudy"
3.18379666,101.7205907,2/08/2016,94.2,80,85.4,73.5,8.3,89,17,Partially cloudy
3.192682574,101.713707,1/11/2016,89.1,76.8,81.5,77.3,8.1,89.4,13.4,"Rain, Partially cloudy"
3.114376239,101.776009,1/05/2016,92.8,78.8,84,80.4,7.4,88.9,21.5,"Rain, Partially cloudy"
3.133748612,101.7228732,2/03/2016,95,77.3,84.9,70.1,8.1,88.9,26.2,"Rain, Partially cloudy"
3.163498388,101.7036873,2/08/2016,94.3,80,85.5,73.3,8.4,89,17,Partially cloudy
3.185602559,101.7736928,12/01/2015,92.4,77.4,83.8,68.1,7.1,89,21.8,Partially cloudy
3.09566126,101.7698891,20/01/2016,95.8,76.5,84,73.8,7.6,88.9,17.6,"Rain, Partially cloudy"
3.193488578,101.7427358,1/06/2016,92.8,80,84.4,78.2,9.2,89,18.8,"Rain, Partially cloudy"
3.149566969,101.7593642,1/04/2016,95,78.8,85.9,71.3,7.8,88.9,26.5,Partially cloudy
3.115881074,101.7566948,18/01/2016,91.3,77,81.9,84.9,9.8,89,14.8,"Rain, Partially cloudy"
3.139141813,101.7350714,12/04/2015,92.5,76.7,81.1,80.8,12.1,90.9,15.5,"Rain, Overcast"
3.186965566,101.7698257,1/12/2016,86,76.6,79.8,88.9,10.2,89.4,11.5,"Rain, Partially cloudy"
3.190520052,101.7732579,16/02/2016,94.6,77.4,84,72.2,15.2,88.2,23.5,"Rain, Partially cloudy"
3.090745557,101.7528743,22/12/2015,90.8,75.7,82.8,79.1,11.8,89,14.9,Partially cloudy
3.164037396,101.7580409,2/12/2016,85.6,75.1,78.4,90,10.5,92.3,12.5,"Rain, Overcast"
3.116465495,101.7368508,12/01/2015,92.4,77.4,83.8,68.1,7,89,21.8,Partially cloudy
3.090434715,101.7074842,12/11/2015,94,75.5,82.6,82.5,7.2,89,16.7,"Rain, Partially cloudy"
3.148712999,101.7507381,13/01/2016,93.6,76.7,83.9,77,9.8,88.9,21.9,"Rain, Partially cloudy"
3.108561386,101.7388502,28/01/2016,93.2,76.7,82.9,79.2,14,89.7,20.2,"Rain, Partially cloudy"
3.13882999,101.7001538,24/12/2015,89.3,78.8,82.4,81.8,8.9,89,11.4,"Rain, Partially cloudy"
3.10200042,101.7544484,29/01/2016,90.8,76.8,81,84.2,8.9,89.1,20.4,"Rain, Partially cloudy"
3.197025585,101.7567595,12/03/2015,90.4,78.8,83.4,79.3,8.1,89,17.5,Partially cloudy
3.099507824,101.7719106,2/01/2016,89.9,75.2,81.9,76.5,8.7,88.9,18.8,"Rain, Partially cloudy"
3.134299495,101.7065635,1/05/2016,93,78.8,83.9,80.7,7.7,89,21.5,"Rain, Partially cloudy"
3.153106387,101.7193493,2/06/2016,94.2,78.5,84.2,78.2,7.7,89,17.6,Partially cloudy
3.132650442,101.7273432,21/02/2016,94.7,74,83.5,67.3,10.8,88.8,25.3,Partially cloudy
3.157915131,101.7373295,16/01/2016,90.4,77,81.3,86.1,7.7,89,12.9,"Rain, Partially cloudy"
3.09769353,101.7182536,21/12/2015,90.4,75.2,82.2,77.3,11.8,89,11.8,Partially cloudy
3.142000256,101.7690534,20/02/2016,88.8,77,81.3,82.6,7.8,89,22.7,"Rain, Partially cloudy"
3.087161874,101.7533967,20/01/2016,95.8,76.5,84,73.8,7.5,88.9,17.6,"Rain, Partially cloudy"
3.099023377,101.7526547,28/12/2015,82.9,77,79.5,86.5,4.8,89.7,19.4,"Rain, Partially cloudy"
3.179590418,101.719388,15/12/2015,89.3,75.2,80.4,83.6,6.8,89.4,15.8,"Rain, Partially cloudy"
3.141449246,101.7677131,1/11/2016,88.8,76.6,81.4,77.8,8.1,89.4,13.4,"Rain, Partially cloudy"
3.105694669,101.7126631,28/01/2016,93.2,76.7,82.8,79.4,14.2,89.7,20.2,"Rain, Partially cloudy"
3.187216378,101.7606795,2/04/2016,96.1,78.4,86.3,70.8,8.1,88.9,26.5,"Rain, Partially cloudy"
3.168388741,101.773906,1/06/2016,92.6,79.9,84.3,78.4,9.2,89,18.8,"Rain, Partially cloudy"
3.146356521,101.7424112,12/11/2015,94,75.5,82.6,82.5,7.2,89,16.7,"Rain, Partially cloudy"
3.148237532,101.7626611,25/02/2016,93,77.4,84.4,65.7,9.3,88.8,21.1,"Rain, Partially cloudy"
3.129762198,101.7075794,13/01/2016,93.5,76.7,83.8,77.3,10,88.9,21.9,"Rain, Partially cloudy"
3.10122664,101.7854153,12/12/2015,89.9,75,79.6,87.5,8.1,89.6,10,"Rain, Partially cloudy"
3.091852721,101.7621829,12/03/2015,90.2,78.8,83.3,79,8.1,89,17.5,Partially cloudy
3.191534105,101.7105991,21/01/2016,94.8,78.6,84.6,69.4,9.7,89,22.1,Partially cloudy
3.166789641,101.7259404,19/02/2016,91.1,75.8,80.6,82.4,7.9,88.8,20.6,"Rain, Partially cloudy"
3.112555031,101.7746726,1/02/2016,92.7,77.4,82.6,79.2,9.9,89,20.1,"Rain, Partially cloudy"
3.187697799,101.7298904,24/01/2016,93.5,76.9,84.3,71.2,8.8,88.9,9.9,"Rain, Partially cloudy"
3.156774514,101.7147337,12/01/2015,92.5,77.3,83.9,68.1,6.8,89,21.8,Partially cloudy
3.174332548,101.7772074,1/08/2016,91.2,77.9,84.1,74.6,10.9,89,16.4,"Rain, Partially cloudy"
3.121686231,101.7569876,20/12/2015,89.2,75.1,80.4,82.6,9.5,89,14.5,"Rain, Partially cloudy"
3.184017038,101.7005115,16/01/2016,90.6,77,81.3,86.2,7.8,89,12.9,"Rain, Partially cloudy"
3.181705674,101.7498259,1/12/2016,86,76.7,79.8,88.9,10.4,89.4,11.5,"Rain, Partially cloudy"
3.132341287,101.7454415,26/01/2016,91.4,80.6,85.4,65.6,9.7,88.9,17,Partially cloudy
3.17816603,101.7631139,30/01/2016,92.5,77,83.3,81.3,10.3,89.3,22.1,"Rain, Partially cloudy"
3.142091848,101.7423445,16/02/2016,94.6,77.3,83.9,72.4,15.5,88.3,23.5,"Rain, Partially cloudy"
3.186569523,101.7197299,31/12/2015,91.1,75.1,81.5,75.2,7.4,89.4,22,"Rain, Partially cloudy"
3.096768154,101.7592615,25/12/2015,92.6,76.5,80.6,84.9,7.2,89.2,10.6,"Rain, Partially cloudy"
3.164548656,101.7494957,12/03/2015,90.4,78.8,83.4,79.3,8.1,89,17.5,Partially cloudy
3.115412776,101.7253643,12/04/2015,92.5,76.7,81.1,80.8,12.1,90.9,15.5,"Rain, Overcast"
3.155030656,101.7233275,14/12/2015,89.6,73.4,79.9,86,8.8,89.8,11.8,"Rain, Partially cloudy"
3.141908163,101.7285639,1/10/2016,92.5,78.8,83.8,73.4,10.3,89,15.3,"Rain, Partially cloudy"
3.143117012,101.719466,2/11/2016,92.4,77,83.4,74.4,10.7,89,17.8,Partially cloudy
3.108207256,101.7641652,20/12/2015,89.1,75.1,80.4,82.7,9.4,89,14.5,"Rain, Partially cloudy"
3.12917998,101.7197497,2/11/2016,92.3,77,83.4,74.5,10.7,89,17.8,Partially cloudy
3.182005751,101.7347311,27/12/2015,91.9,73.4,82.3,74.2,10.1,89.6,21.4,Partially cloudy
3.099022081,101.7618666,2/05/2016,91.2,76.5,81.6,87.6,10.2,90,12.7,"Rain, Partially cloudy"
3.117361273,101.7492172,22/01/2016,92.9,75.3,81.2,80.8,9.6,89.3,15.5,"Rain, Partially cloudy"
3.155773805,101.7844118,2/06/2016,93.7,78.4,84,78.6,7.5,88.9,17.6,Partially cloudy
3.107429522,101.7243208,31/01/2016,92,78.8,83.9,78.4,9.2,89,22.1,"Rain, Partially cloudy"
3.190253204,101.762774,15/12/2015,89.2,75.2,80.3,83.7,6.7,89.4,15.8,"Rain, Partially cloudy"
3.136287982,101.7642338,12/05/2015,93.8,77.1,82,83.5,12.8,89.7,14.4,"Rain, Partially cloudy"
3.132270853,101.7354709,2/06/2016,94,78.5,84.1,78.3,7.6,89,17.6,Partially cloudy
3.103553363,101.7453912,12/12/2015,90.2,75,79.7,87.3,8.1,89.7,10,"Rain, Partially cloudy"
3.115427066,101.7552716,25/02/2016,93,77.4,84.4,65.7,9.4,88.8,21.1,"Rain, Partially cloudy"
3.130619233,101.7747699,16/02/2016,94.6,77.5,84,71.9,14.6,88.1,23.5,"Rain, Partially cloudy"
3.172276609,101.7122531,14/02/2016,93.1,77,82,79.2,13.6,89,17.9,"Rain, Partially cloudy"
3.152130473,101.7623708,26/01/2016,91.4,80.6,85.4,65.6,9.8,88.9,17,Partially cloudy
3.143564338,101.7092428,17/12/2015,87.5,75.2,79.8,81.6,9,93,9.3,"Rain, Overcast"
3.142313407,101.7374946,25/12/2015,92.8,76.7,80.6,85,7.1,89.3,10.6,"Rain, Partially cloudy"
3.122477689,101.750749,30/12/2015,92.8,75.2,82.9,69.5,6.4,88.8,24.1,Partially cloudy
3.122379109,101.7200146,22/12/2015,91,75.5,82.8,79.1,12.1,89,14.9,Partially cloudy
3.168313632,101.7180494,26/12/2015,92.9,77,83.9,73.5,7,89,21.2,"Rain, Partially cloudy"
3.176067971,101.785881,19/02/2016,91,76,80.6,82.3,7.8,88.9,20.6,"Rain, Partially cloudy"
3.13538363,101.7711091,30/01/2016,92.3,77,83.3,81.3,10.1,89.2,22.1,"Rain, Partially cloudy"
3.104888944,101.7697726,31/01/2016,91.6,78.8,83.8,78.6,9.2,89,22.1,"Rain, Partially cloudy"
3.193633492,101.7449461,22/02/2016,94.1,75.2,83.2,70.5,8.1,89.3,27.6,Partially cloudy
3.114650971,101.7133952,1/03/2016,92.7,78.8,84.1,74.1,8.2,86.9,25.4,"Rain, Partially cloudy"
3.188510608,101.7278994,1/02/2016,92.9,77.2,82.5,79.9,10.6,89,20.1,"Rain, Partially cloudy"
3.141615646,101.7375418,2/09/2016,90.1,74.9,81.8,81.6,7.2,89.9,15.7,"Rain, Partially cloudy"
3.134710508,101.7669341,24/02/2016,93.2,76.8,82.9,76.8,8.4,89,22.7,"Rain, Partially cloudy"
3.190581594,101.7555534,1/01/2016,85.9,76.8,80.5,81.9,5.4,89.7,18,"Rain, Partially cloudy"
3.193037957,101.7160187,14/12/2015,89.6,73.4,79.9,85.9,8.9,89.8,11.8,"Rain, Partially cloudy"
3.149095802,101.7598699,2/10/2016,93.2,77,84.2,73.1,12.2,89,17.9,"Rain, Partially cloudy"
3.165975165,101.7661005,26/01/2016,91.4,80.6,85.4,65.6,9.8,88.9,17,Partially cloudy
3.123304191,101.777292,25/12/2015,92.6,76.5,80.6,85,7.2,89.2,10.6,"Rain, Partially cloudy"
3.100791765,101.7238215,18/02/2016,91.4,75.6,81.8,72.1,6.9,88.9,23.7,"Rain, Partially cloudy"
3.138454129,101.7515872,1/11/2016,88.8,76.6,81.4,77.7,8.1,89.4,13.4,"Rain, Partially cloudy"
3.119072487,101.7795623,19/12/2015,90.7,77.1,81,79.3,7,89.3,14.4,"Rain, Partially cloudy"
3.136569139,101.7080372,1/10/2016,92.6,78.8,83.8,73.2,10.3,89,15.3,"Rain, Partially cloudy"
3.177606111,101.7846669,24/01/2016,93.6,77,84.3,71.1,9.1,88.9,9.9,"Rain, Partially cloudy"
3.124776847,101.7482784,18/02/2016,91.4,75.6,81.8,72.2,6.9,88.9,23.7,"Rain, Partially cloudy"
3.151234046,101.770155,12/12/2015,90.2,75,79.7,87.3,8.1,89.7,10,"Rain, Partially cloudy"
3.103041695,101.7736656,1/08/2016,90.7,77.7,83.8,75.3,10.8,89,16.4,"Rain, Partially cloudy"
3.166716455,101.7022427,12/02/2015,89.8,75,82.7,72.8,10.2,89,24.1,Partially cloudy
3.149428597,101.7016328,14/01/2016,92.4,77.2,82.2,80.9,9.9,89,19.9,"Rain, Partially cloudy"
3.141552641,101.752244,27/02/2016,93.2,75.6,83.9,68.5,8.9,88.9,24,Partially cloudy
3.15702397,101.78125,25/12/2015,92.7,76.6,80.6,85,7.2,89.3,10.6,"Rain, Partially cloudy"
3.11927061,101.773959,2/06/2016,93.6,78.3,84,78.6,7.5,88.9,17.6,Partially cloudy
3.136610978,101.7582253,21/02/2016,94.6,74.2,83.5,67,10.7,88.8,25.3,Partially cloudy
3.176364699,101.7632832,12/04/2015,92.5,76.6,81.2,80.8,12,90.8,15.5,"Rain, Overcast"
3.17497415,101.7554909,15/02/2016,93.3,76.7,82.2,79.9,11.4,88.9,21,"Rain, Partially cloudy"
3.175564219,101.7796675,1/05/2016,92.9,78.8,83.9,80.5,7.5,89,21.5,"Rain, Partially cloudy"
3.187146305,101.7281931,25/02/2016,93,77.3,84.5,65.8,8.9,88.9,21.1,"Rain, Partially cloudy"
3.194695798,101.7042576,31/01/2016,92.4,78.7,83.9,78.2,9.6,89,22.1,"Rain, Partially cloudy"
3.154959073,101.7430153,2/08/2016,94,79.9,85.3,73.8,8.1,89,17,Partially cloudy
3.111829859,101.7465516,26/02/2016,94.2,76.9,84.4,60.5,9.1,88.3,25.9,Partially cloudy
3.093443776,101.7481961,13/01/2016,93.7,76.8,84,76.7,9.7,88.8,21.9,"Rain, Partially cloudy"
3.181563765,101.7116366,1/02/2016,93,77.2,82.4,80,10.7,89,20.1,"Rain, Partially cloudy"
3.122432735,101.7550528,12/12/2015,90.2,75,79.7,87.3,8.1,89.7,10,"Rain, Partially cloudy"
3.126226715,101.7359094,23/02/2016,93.9,76.6,82.5,76.7,11.2,89.3,25.8,"Rain, Partially cloudy"
3.123896581,101.7419032,12/11/2015,93.9,75.6,82.6,82.5,7.2,89,16.7,"Rain, Partially cloudy"
3.127779514,101.7119267,24/01/2016,93.5,76.9,84.3,71.2,8.8,88.9,9.9,"Rain, Partially cloudy"
3.108291331,101.7061691,1/07/2016,93.8,81.8,86.8,73.5,10.1,89,15,Partially cloudy
3.138336011,101.7740332,29/12/2015,91.3,78.1,83.7,71.3,8.4,89,23.1,Partially cloudy
3.096192548,101.7574977,12/03/2015,90.2,78.8,83.4,79.1,8.1,89,17.5,Partially cloudy
3.133035037,101.7763342,28/12/2015,82.9,77,79.5,86.5,4.8,89.7,19.4,"Rain, Partially cloudy"
3.126675106,101.7606615,22/02/2016,93.7,75.2,83.2,70.5,8.1,89.3,27.6,Partially cloudy
3.130675786,101.7471539,28/02/2016,93.2,77,83.3,74.9,8.9,89.3,22.2,"Rain, Partially cloudy"
3.172677033,101.7848798,24/12/2015,89.3,78.8,82.4,82,8.6,89,11.4,"Rain, Partially cloudy"
3.101147357,101.7460156,23/01/2016,92.6,75.7,81.2,81.5,10.3,89,13.7,"Rain, Partially cloudy"
3.100854692,101.7018515,21/01/2016,94.7,78.6,84.5,69.5,9.6,89,22.1,Partially cloudy
3.169660206,101.7862451,16/01/2016,90.2,77,81.4,86,7.5,89,12.9,"Rain, Partially cloudy"
3.152612284,101.7055655,21/12/2015,90.7,75.2,82.2,77,12.1,89,11.8,Partially cloudy
3.092971423,101.7270114,23/01/2016,92.7,75.7,81.2,81.5,10.4,89,13.7,"Rain, Partially cloudy"
3.128638698,101.6994921,30/12/2015,93,75.2,82.9,69.4,6.6,88.9,24.1,Partially cloudy
3.180247008,101.7406551,2/06/2016,94.1,78.5,84.1,78.3,7.7,89,17.6,Partially cloudy
3.197348286,101.7774649,1/05/2016,92.9,78.8,83.9,80.5,7.6,89,21.5,"Rain, Partially cloudy"
3.142037251,101.7546927,1/09/2016,88.8,75.4,79.4,88.9,8.5,90.7,15.9,"Rain, Overcast"
3.121225761,101.7260201,12/10/2015,89.7,76.7,80.5,84.1,9.7,89.8,20.5,"Rain, Partially cloudy"
3.100624066,101.7474597,2/12/2016,85.6,75.1,78.4,89.9,10.3,92.1,12.5,"Rain, Overcast"
3.095200184,101.7387312,1/11/2016,88.8,76.6,81.4,77.8,8.1,89.4,13.4,"Rain, Partially cloudy"
3.122027314,101.7691729,24/12/2015,89.3,78.8,82.4,82,8.6,89,11.4,"Rain, Partially cloudy"
